incident_id,call_timestamp,incident_type,severity_level,hazard_type,station,vehicle_id,vehicle_type,latitude,longitude,dispatch_timestamp,arrival_timestamp,cleared_timestamp,distance_km,response_minutes,vehicle_status,is_first_arrival
INC-00323,2025-08-01 18:53:54,Medical Emergency,3,Medical,Station 07,E-08,Engine,31.553701,74.345005,2025-08-01 18:56:34.657685562,2025-08-01 19:10:38.209179366,2025-08-01 21:10:47.548262136,15.49,14.06,Maintenance,True
INC-00409,2025-08-02 22:45:39,Vehicle Accident,3,Road Traffic,Station 12,E-05,Engine,31.486105,74.383428,2025-08-02 22:47:45.369106662,2025-08-02 22:56:47.822830332,2025-08-03 00:17:30.738044562,5.48,9.04,Available,True
INC-00558,2025-08-03 11:11:39,Vehicle Accident,4,Road Traffic,Station 03,E-06,Engine,31.537207,74.40108,2025-08-03 11:12:21.716304906,2025-08-03 11:19:34.297674474,2025-08-03 13:04:01.225051266,3.49,7.21,Available,True
INC-00020,2025-08-03 15:08:27,Medical Emergency,2,Medical,Station 21,E-04,Engine,31.54491,74.404263,2025-08-03 15:11:06.068035350,2025-08-03 15:20:22.462339859,2025-08-03 16:42:06.246459467,9.15,9.27,Dispatched,True
INC-00115,2025-08-03 15:20:56,Vehicle Accident,4,Road Traffic,Station 12,R-02,Rescue,31.499971,74.368573,2025-08-03 15:22:23.531664626,2025-08-03 15:32:05.069888174,2025-08-03 17:07:04.306282772,8.87,9.69,Available,True
INC-00065,2025-08-04 07:28:01,Confined Space,4,Confined Space,Station 03,R-02,Rescue,31.503284,74.341263,2025-08-04 07:30:44.613541750,2025-08-04 07:46:46.056271030,2025-08-04 09:27:16.022578906,18.0,16.02,Available,True
INC-00895,2025-08-04 15:46:23,Structure Fire,5,Fire,Station 07,E-05,Engine,31.543832,74.384169,2025-08-04 15:49:05.925670460,2025-08-04 15:56:05.473545830,2025-08-04 18:12:46.192542296,6.49,6.99,Available,True
INC-00888,2025-08-04 20:10:19,Medical Emergency,1,Medical,Station 03,R-04,Rescue,31.502365,74.340061,2025-08-04 20:13:14.078016520,2025-08-04 20:21:27.276836158,2025-08-04 20:58:04.957603606,6.12,8.22,Dispatched,False
INC-00307,2025-08-05 08:27:27,Vehicle Accident,3,Road Traffic,Station 12,E-07,Engine,31.490708,74.348965,2025-08-05 08:29:43.406062650,2025-08-05 08:38:09.940176852,2025-08-05 10:26:16.890652518,7.11,8.44,Available,True
INC-01122,2025-08-05 18:06:23,Confined Space,3,Confined Space,Station 03,E-08,Engine,31.551708,74.345682,2025-08-05 18:09:47.921880368,2025-08-05 18:22:45.488304272,2025-08-05 19:57:12.992378534,10.76,12.96,Dispatched,False
INC-00045,2025-08-05 19:12:50,Medical Emergency,3,Medical,Station 21,E-01,Engine,31.551289,74.407609,2025-08-05 19:15:36.815483444,2025-08-05 19:29:07.718544572,2025-08-05 20:39:16.559431496,10.71,13.52,Available,True
INC-00555,2025-08-06 03:53:24,Water Rescue,4,Water,Station 21,W-01,Water Rescue Unit,31.558285,74.383393,2025-08-06 03:55:07.064680536,2025-08-06 04:04:15.878508696,2025-08-06 05:38:52.162663110,4.02,9.15,Dispatched,False
INC-00760,2025-08-06 10:00:51,High-Rise Rescue,3,High-Rise,Station 03,R-04,Rescue,31.520174,74.382356,2025-08-06 10:02:43.590141666,2025-08-06 10:10:59.624417483,2025-08-06 11:56:58.649090909,6.59,8.27,Available,True
INC-00397,2025-08-07 11:40:37,Vehicle Accident,3,Road Traffic,Station 21,R-02,Rescue,31.554586,74.395401,2025-08-07 11:42:23.615723938,2025-08-07 11:54:04.167037726,2025-08-07 13:38:21.879983644,12.65,11.68,Available,True
INC-00140,2025-08-07 14:23:54,Structure Fire,5,Fire,Station 07,R-03,Rescue,31.529458,74.351848,2025-08-07 14:26:24.074912166,2025-08-07 14:35:31.476729276,2025-08-07 17:07:28.414582092,4.59,9.12,Available,True
INC-00907,2025-08-07 15:46:48,Structure Fire,5,Fire,Station 07,R-04,Rescue,31.543588,74.32227,2025-08-07 15:49:05.664979512,2025-08-07 15:53:43.606025760,2025-08-07 17:54:25.949824392,2.05,4.63,Available,False
INC-00163,2025-08-07 17:41:46,Hazmat,5,Chemical,Station 12,R-02,Rescue,31.494051,74.380725,2025-08-07 17:44:12.434494618,2025-08-07 17:49:33.633515092,2025-08-07 20:25:58.873492762,4.19,5.35,Available,True
INC-00621,2025-08-08 05:33:03,Vehicle Accident,3,Road Traffic,Station 03,E-05,Engine,31.530027,74.34798,2025-08-08 05:35:37.256536080,2025-08-08 05:44:08.337952985,2025-08-08 07:56:54.052605323,5.46,8.52,Available,True
INC-00474,2025-08-08 19:39:43,Medical Emergency,3,Medical,Station 03,E-02,Engine,31.534002,74.359609,2025-08-08 19:41:57.438541198,2025-08-08 19:51:12.916863544,2025-08-08 21:34:43.303524424,4.8,9.26,Available,True
INC-00130,2025-08-09 00:02:15,Medical Emergency,4,Medical,Station 07,R-03,Rescue,31.538034,74.338423,2025-08-09 00:04:37.593045252,2025-08-09 00:12:31.013942646,2025-08-09 01:54:03.156220848,5.3,7.89,Available,True
INC-00142,2025-08-09 00:16:41,Structure Fire,5,Fire,Station 12,R-03,Rescue,31.484631,74.351365,2025-08-09 00:20:19.784358500,2025-08-09 00:27:18.623479220,2025-08-09 02:23:10.372066364,5.65,6.98,Available,False
INC-00092,2025-08-09 19:04:11,Hazmat,4,Chemical,Station 03,H-02,Hazmat Unit,31.527194,74.358527,2025-08-09 19:06:36.863521658,2025-08-09 19:15:13.018271870,2025-08-09 21:26:06.357683084,5.11,8.6,Available,True
INC-00084,2025-08-09 20:43:49,Water Rescue,3,Water,Station 07,W-01,Water Rescue Unit,31.532341,74.334402,2025-08-09 20:46:50.437138936,2025-08-09 20:56:04.292812834,2025-08-09 22:38:21.468002577,5.62,9.23,Dispatched,False
INC-01002,2025-08-10 04:15:33,Medical Emergency,4,Medical,Station 07,R-04,Rescue,31.547947,74.311795,2025-08-10 04:17:09.714062508,2025-08-10 04:25:37.886933670,2025-08-10 06:56:46.072698096,6.17,8.47,Available,True
INC-00880,2025-08-10 19:28:48,Hazmat,4,Chemical,Station 07,H-02,Hazmat Unit,31.555216,74.339017,2025-08-10 19:32:18.098297093,2025-08-10 19:41:43.929764279,2025-08-10 21:32:39.002726489,7.1,9.43,Available,True
INC-00435,2025-08-11 14:53:20,Vehicle Accident,4,Road Traffic,Station 12,E-03,Engine,31.4771,74.350949,2025-08-11 14:55:24.814845638,2025-08-11 15:05:08.400445562,2025-08-11 16:19:54.143027624,7.07,9.73,Available,True
INC-00358,2025-08-11 19:03:25,Structure Fire,4,Fire,Station 03,R-02,Rescue,31.497958,74.400648,2025-08-11 19:05:58.767149620,2025-08-11 19:15:36.452650594,2025-08-11 21:02:17.450268292,4.14,9.63,Dispatched,True
INC-00959,2025-08-12 01:41:37,Medical Emergency,1,Medical,Station 07,E-01,Engine,31.539842,74.371568,2025-08-12 01:45:36.692402740,2025-08-12 01:55:22.145120158,2025-08-12 03:24:28.740159808,6.66,9.76,Available,False
INC-01070,2025-08-12 23:13:55,Medical Emergency,4,Medical,Station 03,R-01,Rescue,31.540512,74.383173,2025-08-12 23:16:13.191445138,2025-08-12 23:20:15.857774596,2025-08-13 01:37:12.719831170,3.37,4.04,Available,True
INC-00305,2025-08-13 22:09:14,Medical Emergency,1,Medical,Station 07,E-05,Engine,31.539906,74.35657,2025-08-13 22:11:41.547527576,2025-08-13 22:20:57.782336138,2025-08-13 23:36:50.426708582,6.73,9.27,Available,True
INC-00094,2025-08-13 22:48:41,Medical Emergency,2,Medical,Station 12,R-03,Rescue,31.491294,74.366485,2025-08-13 22:51:43.792809356,2025-08-13 23:02:09.746295500,2025-08-14 00:43:57.278753840,8.03,10.43,Available,True
INC-00505,2025-08-14 03:43:24,Confined Space,3,Confined Space,Station 12,R-04,Rescue,31.469567,74.362867,2025-08-14 03:46:26.895747312,2025-08-14 03:53:30.857476812,2025-08-14 05:36:06.639334572,6.73,7.07,Available,True
INC-01034,2025-08-14 14:38:50,Hazmat,4,Chemical,Station 03,E-05,Engine,31.489108,74.35045,2025-08-14 14:41:55.685795828,2025-08-14 14:54:54.944950190,2025-08-14 17:07:52.370511638,13.54,12.99,Dispatched,True
INC-00448,2025-08-14 17:57:19,Water Rescue,4,Water,Station 21,W-02,Water Rescue Unit,31.541775,74.37406,2025-08-14 17:57:58.228970014,2025-08-14 18:06:12.464054806,2025-08-14 20:44:50.044814848,7.26,8.24,Available,True
INC-00753,2025-08-14 19:51:52,Medical Emergency,5,Medical,Station 07,E-07,Engine,31.54483,74.315546,2025-08-14 19:56:17.129271106,2025-08-14 20:06:05.333361490,2025-08-14 22:16:52.822488418,7.36,9.8,Available,False
INC-00066,2025-08-14 23:01:39,Vehicle Accident,4,Road Traffic,Station 21,E-08,Engine,31.551781,74.417129,2025-08-14 23:05:03.179822274,2025-08-14 23:14:17.249113872,2025-08-15 01:08:21.592361850,7.21,9.23,Available,True
INC-00326,2025-08-15 01:43:59,High-Rise Rescue,5,High-Rise,Station 21,E-07,Engine,31.573816,74.381452,2025-08-15 01:44:29.000000000,2025-08-15 01:49:54.812404766,2025-08-15 04:43:52.614285596,4.93,5.43,Dispatched,True
INC-00393,2025-08-15 13:58:23,Water Rescue,3,Water,Station 03,W-02,Water Rescue Unit,31.532207,74.367364,2025-08-15 13:59:52.704553046,2025-08-15 14:04:38.778407414,2025-08-15 15:40:29.456591066,2.38,4.77,Available,False
INC-00719,2025-08-17 00:01:53,Vehicle Accident,3,Road Traffic,Station 07,E-07,Engine,31.517393,74.325149,2025-08-17 00:04:11.321393054,2025-08-17 00:10:10.269682526,2025-08-17 02:22:57.851263172,5.04,5.98,Available,True
INC-00278,2025-08-17 20:29:41,Medical Emergency,4,Medical,Station 03,R-02,Rescue,31.567766,74.329512,2025-08-17 20:32:28.577137070,2025-08-17 20:44:25.579489274,2025-08-17 22:32:40.783975826,6.57,11.95,Available,True
INC-01019,2025-08-18 06:29:32,Vehicle Accident,4,Road Traffic,Station 12,R-04,Rescue,31.485039,74.384002,2025-08-18 06:32:26.219322500,2025-08-18 06:42:47.128375670,2025-08-18 08:32:00.216352118,8.06,10.35,Available,True
INC-00569,2025-08-18 12:46:46,Water Rescue,3,Water,Station 03,R-04,Rescue,31.510446,74.398891,2025-08-18 12:47:59.032964938,2025-08-18 12:51:10.843725934,2025-08-18 14:49:44.321200792,1.63,3.2,Available,True
INC-00966,2025-08-18 19:56:57,Hazmat,4,Chemical,Station 07,E-05,Engine,31.519318,74.337961,2025-08-18 20:00:18.891645366,2025-08-18 20:11:44.528004048,2025-08-18 21:45:58.895522820,7.11,11.43,Dispatched,True
INC-00587,2025-08-19 23:06:01,High-Rise Rescue,4,High-Rise,Station 12,L-03,Ladder,31.495272,74.356886,2025-08-19 23:08:07.967774086,2025-08-19 23:20:02.165762782,2025-08-20 00:59:16.160179978,11.46,11.9,Available,True
INC-00537,2025-08-20 16:13:12,Medical Emergency,3,Medical,Station 03,E-02,Engine,31.55347,74.308928,2025-08-20 16:14:58.318240110,2025-08-20 16:21:24.256051494,2025-08-20 18:02:01.518268674,5.2,6.43,Maintenance,True
INC-00042,2025-08-21 02:15:25,Medical Emergency,3,Medical,Station 03,R-04,Rescue,31.539411,74.37835,2025-08-21 02:16:33.318662554,2025-08-21 02:26:08.916850366,2025-08-21 04:11:10.803413668,8.25,9.59,Available,True
INC-00506,2025-08-21 07:53:26,Water Rescue,2,Water,Station 03,R-02,Rescue,31.491488,74.383492,2025-08-21 07:56:23.077607342,2025-08-21 08:04:50.136049562,2025-08-21 09:42:12.324489038,5.52,8.45,Available,True
INC-00955,2025-08-21 12:06:05,Vehicle Accident,3,Road Traffic,Station 12,R-02,Rescue,31.479715,74.329352,2025-08-21 12:08:37.914206744,2025-08-21 12:14:35.315254526,2025-08-21 14:05:25.632939806,2.17,5.96,Available,False
INC-01031,2025-08-21 18:40:33,Structure Fire,4,Fire,Station 03,L-02,Ladder,31.522026,74.352681,2025-08-21 18:43:52.156591890,2025-08-21 18:58:46.852264338,2025-08-21 21:01:56.844043626,12.85,14.91,Available,False
INC-00711,2025-08-21 23:53:33,Hazmat,5,Chemical,Station 03,H-02,Hazmat Unit,31.501208,74.365196,2025-08-21 23:56:41.963366226,2025-08-22 00:06:53.408617170,2025-08-22 01:56:40.773069636,9.56,10.19,Available,True
INC-00264,2025-08-22 01:40:27,Hazmat,4,Chemical,Station 03,H-01,Hazmat Unit,31.556813,74.346167,2025-08-22 01:42:24.398185800,2025-08-22 01:49:31.478403546,2025-08-22 04:24:33.878843952,4.14,7.12,Dispatched,True
INC-00535,2025-08-22 06:06:13,Structure Fire,5,Fire,Station 12,L-03,Ladder,31.476674,74.387397,2025-08-22 06:08:14.271132412,2025-08-22 06:15:43.981976704,2025-08-22 08:23:21.775722118,7.09,7.5,Available,False
INC-00059,2025-08-22 08:47:55,Medical Emergency,3,Medical,Station 03,R-02,Rescue,31.532881,74.370123,2025-08-22 08:49:54.477957946,2025-08-22 09:00:37.463162722,2025-08-22 10:31:16.246439974,7.84,10.72,Available,True
INC-00058,2025-08-22 17:24:40,Structure Fire,4,Fire,Station 07,L-03,Ladder,31.540347,74.342913,2025-08-22 17:26:09.496594906,2025-08-22 17:38:22.544741374,2025-08-22 19:33:31.780483600,10.7,12.22,Available,True
INC-00431,2025-08-22 23:30:34,Water Rescue,4,Water,Station 03,W-01,Water Rescue Unit,31.509073,74.358673,2025-08-22 23:33:51.747251422,2025-08-22 23:40:28.826924620,2025-08-23 01:39:14.382773650,4.23,6.62,Maintenance,True
INC-00336,2025-08-23 01:23:12,Confined Space,4,Confined Space,Station 12,R-02,Rescue,31.52112,74.339043,2025-08-23 01:24:10.754256444,2025-08-23 01:30:33.041571108,2025-08-23 03:21:40.213085220,4.2,6.37,Available,True
INC-01085,2025-08-23 06:22:47,Confined Space,5,Confined Space,Station 03,E-07,Engine,31.526266,74.331131,2025-08-23 06:24:50.463115160,2025-08-23 06:30:37.706290370,2025-08-23 09:08:07.243223846,5.45,5.79,Available,False
INC-00970,2025-08-23 06:40:58,Vehicle Accident,3,Road Traffic,Station 12,R-04,Rescue,31.51643,74.362778,2025-08-23 06:42:10.722715426,2025-08-23 06:47:33.933165232,2025-08-23 07:59:14.321613424,3.46,5.39,Available,True
INC-01057,2025-08-23 07:29:42,Structure Fire,4,Fire,Station 12,E-07,Engine,31.492432,74.37461,2025-08-23 07:32:21.201882930,2025-08-23 07:39:59.887926126,2025-08-23 09:41:32.426387262,4.18,7.64,Available,True
INC-00643,2025-08-23 17:17:26,Medical Emergency,3,Medical,Station 21,E-08,Engine,31.573359,74.384438,2025-08-23 17:19:53.241364532,2025-08-23 17:29:11.223380186,2025-08-23 19:12:10.708207610,7.12,9.3,Available,True
INC-00350,2025-08-23 17:48:09,Medical Emergency,2,Medical,Station 07,E-06,Engine,31.558453,74.349763,2025-08-23 17:48:39.000000000,2025-08-23 17:57:27.754575384,2025-08-23 18:48:59.831396442,6.15,8.81,Dispatched,True
INC-00227,2025-08-24 09:28:56,Structure Fire,4,Fire,Station 21,E-03,Engine,31.535317,74.392747,2025-08-24 09:31:45.124010582,2025-08-24 09:44:17.611215943,2025-08-24 11:28:26.685903607,8.03,12.54,Available,True
INC-00161,2025-08-24 20:58:15,Structure Fire,4,Fire,Station 12,R-03,Rescue,31.511911,74.37294,2025-08-24 21:01:17.736524022,2025-08-24 21:10:38.004485934,2025-08-24 22:00:19.649382132,5.63,9.34,Available,True
INC-00776,2025-08-25 02:19:57,Water Rescue,4,Water,Station 07,R-01,Rescue,31.524292,74.350597,2025-08-25 02:22:50.912657928,2025-08-25 02:32:00.023383914,2025-08-25 04:31:36.526312926,6.25,9.15,Available,False
INC-00371,2025-08-25 17:02:11,Medical Emergency,3,Medical,Station 12,E-03,Engine,31.495765,74.383416,2025-08-25 17:03:01.174273898,2025-08-25 17:11:35.386781642,2025-08-25 18:44:48.823772618,7.26,8.57,Available,True
INC-00859,2025-08-25 20:05:17,High-Rise Rescue,4,High-Rise,Station 03,R-02,Rescue,31.524635,74.353274,2025-08-25 20:08:28.614343346,2025-08-25 20:15:23.576068082,2025-08-25 22:08:45.263479016,4.04,6.92,Available,True
INC-00881,2025-08-25 22:26:32,Hazmat,3,Chemical,Station 12,E-02,Engine,31.504041,74.38674,2025-08-25 22:28:28.321239500,2025-08-25 22:37:12.565656608,2025-08-26 00:29:09.635753882,7.92,8.74,Available,False
INC-00156,2025-08-26 13:16:45,Vehicle Accident,4,Road Traffic,Station 03,E-06,Engine,31.507175,74.350318,2025-08-26 13:18:49.668141474,2025-08-26 13:29:59.595456318,2025-08-26 14:45:27.004512636,9.87,11.17,Available,True
INC-00096,2025-08-26 19:22:11,Structure Fire,3,Fire,Station 12,E-05,Engine,31.467036,74.351283,2025-08-26 19:24:48.028586282,2025-08-26 19:37:32.815878206,2025-08-26 21:42:21.517621442,13.88,12.75,Dispatched,True
INC-00277,2025-08-26 23:08:11,Structure Fire,4,Fire,Station 03,L-01,Ladder,31.514018,74.341104,2025-08-26 23:11:02.605116938,2025-08-26 23:18:45.152783744,2025-08-27 00:45:29.614662536,2.71,7.71,Available,True
INC-00439,2025-08-27 05:45:04,Vehicle Accident,3,Road Traffic,Station 12,E-07,Engine,31.485903,74.391882,2025-08-27 05:47:20.945995156,2025-08-27 05:52:06.757720714,2025-08-27 07:14:29.745092686,3.97,4.76,Available,True
INC-00563,2025-08-27 22:38:36,Medical Emergency,2,Medical,Station 07,E-06,Engine,31.556023,74.309396,2025-08-27 22:43:33.804149958,2025-08-27 22:52:29.908872714,2025-08-28 00:33:39.086505816,6.81,8.94,Available,True
INC-00324,2025-08-28 06:47:26,Water Rescue,4,Water,Station 03,W-02,Water Rescue Unit,31.529949,74.341706,2025-08-28 06:50:13.750080518,2025-08-28 07:04:42.422161178,2025-08-28 09:26:23.725713494,13.53,14.48,Dispatched,False
INC-00085,2025-08-28 10:30:13,Medical Emergency,2,Medical,Station 21,R-02,Rescue,31.525648,74.396171,2025-08-28 10:34:14.692329574,2025-08-28 10:45:47.956155736,2025-08-28 11:56:23.125354288,8.68,11.55,Available,False
INC-00740,2025-08-29 03:06:57,Medical Emergency,3,Medical,Station 07,E-01,Engine,31.545779,74.369215,2025-08-29 03:09:45.353748408,2025-08-29 03:17:37.150283178,2025-08-29 04:17:48.249512040,7.45,7.86,Available,True
INC-00947,2025-08-29 14:28:48,Medical Emergency,2,Medical,Station 07,R-04,Rescue,31.536896,74.318587,2025-08-29 14:31:32.875385112,2025-08-29 14:36:41.796520164,2025-08-29 15:32:07.000197168,4.5,5.15,Available,True
INC-00884,2025-08-29 21:18:29,Water Rescue,4,Water,Station 07,R-01,Rescue,31.52219,74.385133,2025-08-29 21:22:51.340221914,2025-08-29 21:30:42.893159102,2025-08-29 23:24:13.293612686,3.3,7.86,Available,True
INC-00945,2025-08-29 21:56:32,Medical Emergency,3,Medical,Station 03,E-04,Engine,31.527171,74.394556,2025-08-29 21:59:33.534700268,2025-08-29 22:08:39.939357158,2025-08-30 00:19:42.243200306,5.71,9.11,Available,True
INC-00447,2025-08-29 23:03:12,Vehicle Accident,5,Road Traffic,Station 12,R-01,Rescue,31.473753,74.361918,2025-08-29 23:06:40.377009966,2025-08-29 23:14:49.413896916,2025-08-30 01:22:36.084395220,4.58,8.15,Available,True
INC-00070,2025-08-30 03:08:54,Medical Emergency,1,Medical,Station 03,E-03,Engine,31.537164,74.352885,2025-08-30 03:10:41.852668824,2025-08-30 03:17:17.271342588,2025-08-30 04:38:54.946347792,3.38,6.59,Available,True
INC-00599,2025-08-30 04:56:14,Water Rescue,3,Water,Station 21,R-01,Rescue,31.534405,74.427146,2025-08-30 04:58:58.134864200,2025-08-30 05:14:14.071988060,2025-08-30 07:10:36.385083128,18.0,15.27,Available,True
INC-00437,2025-08-30 16:03:58,Medical Emergency,2,Medical,Station 07,R-01,Rescue,31.542612,74.313672,2025-08-30 16:04:53.424422014,2025-08-30 16:18:52.624399066,2025-08-30 17:49:29.823598054,12.99,13.99,Available,False
INC-00744,2025-08-30 21:24:39,Medical Emergency,3,Medical,Station 07,R-02,Rescue,31.507764,74.355174,2025-08-30 21:26:56.980186476,2025-08-30 21:38:28.416580554,2025-08-30 23:11:14.906002608,8.96,11.52,Dispatched,True
INC-00384,2025-08-30 22:01:55,Medical Emergency,2,Medical,Station 03,E-01,Engine,31.507822,74.339191,2025-08-30 22:05:46.228493128,2025-08-30 22:13:48.221713180,2025-08-30 23:17:31.104440428,4.6,8.03,Dispatched,False
INC-00157,2025-08-31 03:07:03,Medical Emergency,3,Medical,Station 07,E-02,Engine,31.524989,74.330787,2025-08-31 03:09:43.917379818,2025-08-31 03:13:08.710777044,2025-08-31 04:36:28.362502572,2.34,3.41,Available,False
INC-00557,2025-08-31 18:16:11,Vehicle Accident,4,Road Traffic,Station 21,R-03,Rescue,31.553166,74.419869,2025-08-31 18:18:14.418348602,2025-08-31 18:30:44.430252494,2025-08-31 20:12:19.907407628,5.35,12.5,Available,True
INC-00808,2025-09-01 04:00:22,Vehicle Accident,3,Road Traffic,Station 12,R-02,Rescue,31.488559,74.376349,2025-09-01 04:01:41.340647740,2025-09-01 04:11:32.851704868,2025-09-01 05:30:18.548828338,7.55,9.86,Available,True
INC-00777,2025-09-01 07:50:54,Structure Fire,4,Fire,Station 21,L-02,Ladder,31.551002,74.398715,2025-09-01 07:52:54.454285176,2025-09-01 08:01:07.054642536,2025-09-01 09:51:16.616209578,7.51,8.21,Dispatched,False
INC-00543,2025-09-01 08:52:09,Vehicle Accident,4,Road Traffic,Station 03,R-01,Rescue,31.52506,74.360262,2025-09-01 08:55:12.865535381,2025-09-01 09:02:08.260030439,2025-09-01 11:12:23.593210613,3.98,6.92,Available,True
INC-00764,2025-09-01 11:49:14,High-Rise Rescue,5,High-Rise,Station 03,L-03,Ladder,31.535862,74.347659,2025-09-01 11:51:39.877100612,2025-09-01 12:02:06.078891014,2025-09-01 14:09:52.485466976,9.37,10.44,Available,True
INC-01078,2025-09-01 12:58:30,Hazmat,3,Chemical,Station 12,E-05,Engine,31.519847,74.344449,2025-09-01 13:00:01.284827034,2025-09-01 13:06:18.330657432,2025-09-01 14:38:21.282984852,4.93,6.28,Available,True
INC-00225,2025-09-01 14:28:06,Medical Emergency,3,Medical,Station 03,R-04,Rescue,31.50498,74.356584,2025-09-01 14:30:42.978259926,2025-09-01 14:38:07.924745766,2025-09-01 15:52:31.088074734,5.89,7.42,Dispatched,True
INC-00005,2025-09-02 00:03:08,Medical Emergency,2,Medical,Station 07,R-01,Rescue,31.55928,74.353637,2025-09-02 00:06:47.914643228,2025-09-02 00:16:42.168963098,2025-09-02 01:31:29.666606906,5.9,9.9,Available,True
INC-00390,2025-09-02 06:26:32,Vehicle Accident,3,Road Traffic,Station 07,E-02,Engine,31.534928,74.343789,2025-09-02 06:29:12.883381106,2025-09-02 06:34:28.402670024,2025-09-02 08:30:50.785359536,4.84,5.26,Dispatched,True
INC-00325,2025-09-02 09:00:03,Structure Fire,3,Fire,Station 07,E-02,Engine,31.550045,74.346118,2025-09-02 09:02:28.070725638,2025-09-02 09:14:48.764405844,2025-09-02 09:59:27.110177988,10.52,12.34,Maintenance,False
INC-00498,2025-09-02 13:32:23,Medical Emergency,4,Medical,Station 12,E-07,Engine,31.478763,74.372713,2025-09-02 13:35:15.121635566,2025-09-02 13:40:26.967696164,2025-09-02 15:15:13.180213544,3.65,5.2,Available,False
